ID	技能名字	技能描述	CD时间	技能片特效	技能片缩放比例	技能范围	技能基准点	阵营选择	半径	角度	高度	宽度	身后距离	值条件(条件)	百分比条件(条件)	几率(条件)	值(条件)	百分比(条件)	延迟时间	间隔时间	总时间	效果选择	作用属性	效果状态	百分比	基础伤害	基础秒数	技能伤害类型	延时类型	效果描述	技能声效	参数1	参数2	参数3	参数4	空行
100066	剑斥诸鬼	攻击血量最低的敌方武将，造成180%基础伤害	12	Ani_duodaoguang		23	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	6	0	0	1.8		6	1			sound/skilleffect/dao/dao1.wav					
101066	鬼•剑斥诸鬼	攻击血量最低的敌方武将，造成200%基础伤害	12	Ani_duodaoguang		23	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	6	0	0	2		8	1			sound/skilleffect/dao/dao1.wav					
102066	圣•剑斥诸鬼	攻击血量最低的敌方武将，造成220%基础伤害	12	Ani_duodaoguang		23	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	6	0	0	2.2		8	1			sound/skilleffect/dao/dao1.wav					
103066	皇•剑斥诸鬼	攻击血量最低的敌方武将，造成240%基础伤害	12	Ani_duodaoguang		23	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	6	0	0	2.4		10	1			sound/skilleffect/dao/dao1.wav					
100067	修罗之道	减少自身所受60%伤害，生命每秒减少2%，持续时间与武力有关	12	Ani_purpleLight		9	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	4	0	6	0.6		0	0	2	8	sound/skilleffect/dun/dunpai1.wav					
101067	鬼•修罗之道	减少自身所受65%伤害，生命每秒减少2%，持续时间与武力有关	12	Ani_purpleLight		9	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	4	0	6	0.65		0	0	2	8	sound/skilleffect/dun/dunpai1.wav					
102067	圣•修罗之道	减少自身所受70%伤害，生命每秒减少2%，持续时间与武力有关	12	Ani_purpleLight		9	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	4	0	6	0.7		0	0	2	8	sound/skilleffect/dun/dunpai1.wav					
103067	皇•修罗之道	减少自身所受75%伤害，生命每秒减少2%，持续时间与武力有关	12	Ani_purpleLight		9	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	4	0	6	0.75		0	0	2	8	sound/skilleffect/dun/dunpai1.wav					
110067	修罗之道	减少自身所受60%伤害，生命每秒减少2%，持续时间与武力有关	12			9	1	1	0	0	0	0	0	0	0	1	0	0	1	60	0	1	9	0	-0.02		0	0	2	8	sound/skilleffect/dun/dunpai1.wav					
111067	鬼•修罗之道	减少自身所受65%伤害，生命每秒减少2%，持续时间与武力有关	12			9	1	1	0	0	0	0	0	0	0	1	0	0	1	60	0	1	9	0	-0.02		0	0	2	8	sound/skilleffect/dun/dunpai1.wav					
112067	圣•修罗之道	减少自身所受70%伤害，生命每秒减少2%，持续时间与武力有关	12			9	1	1	0	0	0	0	0	0	0	1	0	0	1	60	0	1	9	0	-0.02		0	0	2	8	sound/skilleffect/dun/dunpai1.wav					
113067	皇•修罗之道	减少自身所受75%伤害，生命每秒减少2%，持续时间与武力有关	12			9	1	1	0	0	0	0	0	0	0	1	0	0	1	60	0	1	9	0	-0.02		0	0	2	8	sound/skilleffect/dun/dunpai1.wav					
200068	飞扬跋扈	敌方智力最高的武将降低30%法术，持续时间与智力有关	12	suijing_plist		14	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	2	4	0	-0.3	0	6	0	3	9	sound/skilleffect/jianyi/jianyi.wav					
201068	鬼•飞扬跋扈	敌方智力最高的武将降低40%法术，持续时间与智力有关	12	suijing_plist		14	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	2	4	0	-0.4	0	7	0	3	9	sound/skilleffect/jianyi/jianyi.wav					
202068	圣•飞扬跋扈	敌方智力最高的武将降低50%法术，持续时间与智力有关	12	suijing_plist		14	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	2	4	0	-0.5	0	8	0	3	9	sound/skilleffect/jianyi/jianyi.wav					
203068	皇•飞扬跋扈	敌方智力最高的武将降低60%法术，持续时间与智力有关	12	suijing_plist		14	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	2	4	0	-0.6	0	10	0	3	9	sound/skilleffect/jianyi/jianyi.wav					
100069	以命相搏	攻击血量最高的敌将，造成自己当前损失血量65%伤害	12	Ani_phoenix		13	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	6	2	0	0.65		0	8			sound/skilleffect/dao/dao1.wav					
101069	鬼•以命相搏	攻击血量最高的敌将，造成自己当前损失血量70%伤害	12	Ani_phoenix		13	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	6	2	0	0.7		0	8			sound/skilleffect/dao/dao1.wav					
102069	圣•以命相搏	攻击血量最高的敌将，造成自己当前损失血量75%伤害	12	Ani_phoenix		13	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	6	2	0	0.75		0	8			sound/skilleffect/dao/dao1.wav					
103069	皇•以命相搏	攻击血量最高的敌将，造成自己当前损失血量80%伤害	12	Ani_phoenix		13	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	6	2	0	0.8		0	8			sound/skilleffect/dao/dao1.wav					
300070	以和为贵	敌方全军的法术防御减少50%，持续时间与智力有关	12	suijing_plist		4	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	2	5	0	-0.5	0	6	0	3	10	sound/skilleffect/jianyi/jianyi.wav					
301070	鬼•以和为贵	敌方全军的法术防御减少55%，持续时间与智力有关	12	suijing_plist		4	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	2	5	0	-0.55	0	8	0	3	10	sound/skilleffect/jianyi/jianyi.wav					
302070	圣•以和为贵	敌方全军的法术防御减少60%，持续时间与智力有关	12	suijing_plist		4	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	2	5	0	-0.6	0	10	0	3	10	sound/skilleffect/jianyi/jianyi.wav					
303070	皇•以和为贵	敌方全军的法术防御减少65%，持续时间与智力有关	12	suijing_plist		4	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	2	5	0	-0.65	0	12	0	3	10	sound/skilleffect/jianyi/jianyi.wav					
300071	勾魂出窍	敌方武将攻击减30%，持续时间与智力有关	12	suijing_plist		40	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	2	1	0	-0.3	0	7	0	3	2	sound/skilleffect/jianyi/jianyi.wav					
301071	鬼•勾魂出窍	敌方武将攻击减35%，持续时间与智力有关	12	suijing_plist		40	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	2	1	0	-0.35	0	9	0	3	2	sound/skilleffect/jianyi/jianyi.wav					
302071	圣•勾魂出窍	敌方武将攻击减40%，持续时间与智力有关	12	suijing_plist		40	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	2	1	0	-0.4	0	11	0	3	2	sound/skilleffect/jianyi/jianyi.wav					
303071	皇•勾魂出窍	敌方武将攻击减45%，持续时间与智力有关	12	suijing_plist		40	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	2	1	0	-0.45	0	13	0	3	2	sound/skilleffect/jianyi/jianyi.wav					
200072	散魂飞矢	敌方全军的法术减少40%，持续时间与智力有关	12	suijing_plist		4	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	2	4	0	-0.4	0	6	0	3	4	sound/skilleffect/jianyi/jianyi.wav					
201072	鬼•散魂飞矢	敌方全军的法术减少45%，持续时间与智力有关	12	suijing_plist		4	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	2	4	0	-0.45	0	8	0	3	4	sound/skilleffect/jianyi/jianyi.wav					
202072	圣•散魂飞矢	敌方全军的法术减少50%，持续时间与智力有关	12	suijing_plist		4	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	2	4	0	-0.5	0	10	0	3	4	sound/skilleffect/jianyi/jianyi.wav					
203072	皇•散魂飞矢	敌方全军的法术减少55%，持续时间与智力有关	12	suijing_plist		4	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	2	4	0	-0.55	0	12	0	3	4	sound/skilleffect/jianyi/jianyi.wav					
100073	无影削魂	斩杀敌方血量最低的敌人，双方武力差值越大伤害越高	12	Ani_Lightning		23	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	6	0	0	0		6	4			sound/skilleffect/dao/dao1.wav					
101073	鬼•无影削魂	斩杀敌方血量最低的敌人，双方武力差值越大伤害越高	12	Ani_Lightning		23	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	6	0	0	0		8	4			sound/skilleffect/dao/dao1.wav					
102073	圣•无影削魂	斩杀敌方血量最低的敌人，双方武力差值越大伤害越高	12	Ani_Lightning		23	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	6	0	0	0		8	4			sound/skilleffect/dao/dao1.wav					
103073	皇•无影削魂	斩杀敌方血量最低的敌人，双方武力差值越大伤害越高	12	Ani_Lightning		23	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	6	0	0	0		10	4			sound/skilleffect/dao/dao1.wav					
100074	仁政天下	增加蜀国武将50%攻击和法术，并减少20%所受伤害，持续8秒	12	huangguang_plist		36	2	1	0	0	0	0	0	0	0	1	0	0	1	480	480	2	1	0	0.5		6	0	1	1,11,8	sound/skilleffect/zhenyi/zengyi.wav					
101074	鬼•仁政天下	增加蜀国武将55%攻击和法术，并减少20%所受伤害，持续8秒	12	huangguang_plist		36	2	1	0	0	0	0	0	0	0	1	0	0	1	480	480	2	1	0	0.55		8	0	1	1,11,8	sound/skilleffect/zhenyi/zengyi.wav					
102074	圣•仁政天下	增加蜀国武将60%攻击和法术，并减少20%所受伤害，持续8秒	12	huangguang_plist		36	2	1	0	0	0	0	0	0	0	1	0	0	1	480	480	2	1	0	0.6		10	0	1	1,11,8	sound/skilleffect/zhenyi/zengyi.wav					
103074	皇•仁政天下	增加蜀国武将65%攻击和法术，并减少30%所受伤害，持续8秒	12	huangguang_plist		36	2	1	0	0	0	0	0	0	0	1	0	0	1	480	480	2	1	0	0.65		12	0	1	1,11,8	sound/skilleffect/zhenyi/zengyi.wav					
110074	仁政天下	增加蜀国武将50%攻击和法术，并减少20%所受伤害，持续8秒	12			36	2	1	0	0	0	0	0	0	0	1	0	0	1	480	480	2	4	0	0.5		6	0	1	1,11,8	sound/skilleffect/zhenyi/zengyi.wav					
111074	鬼•仁政天下	增加蜀国武将55%攻击和法术，并减少20%所受伤害，持续8秒	12			36	2	1	0	0	0	0	0	0	0	1	0	0	1	480	480	2	4	0	0.55		8	0	1	1,11,8	sound/skilleffect/zhenyi/zengyi.wav					
112074	圣•仁政天下	增加蜀国武将60%攻击和法术，并减少20%所受伤害，持续8秒	12			36	2	1	0	0	0	0	0	0	0	1	0	0	1	480	480	2	4	0	0.6		10	0	1	1,11,8	sound/skilleffect/zhenyi/zengyi.wav					
113074	皇•仁政天下	增加蜀国武将65%攻击和法术，并减少30%所受伤害，持续8秒	12			36	2	1	0	0	0	0	0	0	0	1	0	0	1	480	480	2	4	0	0.65		12	0	1	1,11,8	sound/skilleffect/zhenyi/zengyi.wav					
120074	仁政天下	增加蜀国武将50%攻击和法术，并减少20%所受伤害，持续8秒	12			36	2	1	0	0	0	0	0	0	0	1	0	0	1	480	480	4		6	0.2				1	1,11,8	sound/skilleffect/zhenyi/zengyi.wav					
121074	鬼•仁政天下	增加蜀国武将55%攻击和法术，并减少20%所受伤害，持续8秒	12			36	2	1	0	0	0	0	0	0	0	1	0	0	1	480	480	4		6	0.2				1	1,11,8	sound/skilleffect/zhenyi/zengyi.wav					
122074	圣•仁政天下	增加蜀国武将60%攻击和法术，并减少20%所受伤害，持续8秒	12			36	2	1	0	0	0	0	0	0	0	1	0	0	1	480	480	4		6	0.2				1	1,11,8	sound/skilleffect/zhenyi/zengyi.wav					
123074	皇•仁政天下	增加蜀国武将65%攻击和法术，并减少30%所受伤害，持续8秒	12			36	2	1	0	0	0	0	0	0	0	1	0	0	1	480	480	4		6	0.3				1	1,11,8	sound/skilleffect/zhenyi/zengyi.wav					
100075	饮血烈刃	攻击敌方武力最高的敌人，造成210%基础伤害加上双方武力比值倍数伤害，并减少70%所受伤害，持续3秒	12	Ani_Lightning		19	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	6	0	0	2.1		6	4			sound/skilleffect/dao/dao1.wav					
101075	鬼•饮血烈刃	攻击敌方武力最高的敌人，造成230%基础伤害加上双方武力比值倍数伤害，并减少70%所受伤害，持续4秒	12	Ani_Lightning		19	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	6	0	0	2.3		8	4			sound/skilleffect/dao/dao1.wav					
102075	圣•饮血烈刃	攻击敌方武力最高的敌人，造成250%基础伤害加上双方武力比值倍数伤害，并减少70%所受伤害，持续5秒	12	Ani_Lightning		19	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	6	0	0	2.5		8	4			sound/skilleffect/dao/dao1.wav					
103075	皇•饮血烈刃	攻击敌方武力最高的敌人，造成270%基础伤害加上双方武力比值倍数伤害，并减少70%所受伤害，持续6秒	12	Ani_Lightning		19	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	6	0	0	2.7		10	4			sound/skilleffect/dao/dao1.wav					
110075	饮血烈刃	攻击敌方武力最高的敌人，造成210%基础伤害加上双方武力比值倍数伤害，并减少70%所受伤害，持续3秒	12			9	1	1	0	0	0	0	0	0	0	1	0	0	1	180	180	4	0	6	0.7		0	0	1	8	sound/skilleffect/dao/dao1.wav					
111075	鬼•饮血烈刃	攻击敌方武力最高的敌人，造成230%基础伤害加上双方武力比值倍数伤害，并减少70%所受伤害，持续4秒	12			9	1	1	0	0	0	0	0	0	0	1	0	0	1	240	240	4	0	6	0.7		0	0	1	8	sound/skilleffect/dao/dao1.wav					
112075	圣•饮血烈刃	攻击敌方武力最高的敌人，造成250%基础伤害加上双方武力比值倍数伤害，并减少70%所受伤害，持续5秒	12			9	1	1	0	0	0	0	0	0	0	1	0	0	1	300	300	4	0	6	0.7		0	0	1	8	sound/skilleffect/dao/dao1.wav					
113075	皇•饮血烈刃	攻击敌方武力最高的敌人，造成270%基础伤害加上双方武力比值倍数伤害，并减少70%所受伤害，持续6秒	12			9	1	1	0	0	0	0	0	0	0	1	0	0	1	360	360	4	0	6	0.7		0	0	1	8	sound/skilleffect/dao/dao1.wav					
100076	金蛇耀日	对敌方士兵，造成110%攻击伤害，每次释放技能后将提升自己8%攻击力，持续到战斗结束	12	Ani_daoguang		8	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	6	0	0	1.1		0	3			sound/skilleffect/dao/dao1.wav					
101076	鬼•金蛇耀日	对敌方士兵，造成120%攻击伤害，每次释放技能后将提升自己8%攻击力，持续到战斗结束	12	Ani_daoguang		8	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	6	0	0	1.2		0	3			sound/skilleffect/dao/dao1.wav					
102076	圣•金蛇耀日	对敌方士兵，造成130%攻击伤害，每次释放技能后将提升自己8%攻击力，持续到战斗结束	12	Ani_daoguang		8	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	6	0	0	1.3		0	3			sound/skilleffect/dao/dao1.wav					
103076	皇•金蛇耀日	对敌方士兵，造成140%攻击伤害，每次释放技能后将提升自己8%攻击力，持续到战斗结束	12	Ani_daoguang		8	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	6	0	0	1.4		0	3			sound/skilleffect/dao/dao1.wav					
110076	金蛇耀日	对敌方士兵，造成110%攻击伤害，每次释放技能后将提升自己8%攻击力，持续到战斗结束	12			9	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	1		0.08					1						
111076	鬼•金蛇耀日	对敌方士兵，造成120%攻击伤害，每次释放技能后将提升自己8%攻击力，持续到战斗结束	12			9	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	1		0.08					1						
112076	圣•金蛇耀日	对敌方士兵，造成130%攻击伤害，每次释放技能后将提升自己8%攻击力，持续到战斗结束	12			9	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	1		0.08					1						
113076	皇•金蛇耀日	对敌方士兵，造成140%攻击伤害，每次释放技能后将提升自己8%攻击力，持续到战斗结束	12			9	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	1		0.08					1						
100077	一骑当先	攻击长方形范围内敌人，造成100%攻击伤害	12	Ani_Lightning		3	1	2	0	0	2600	400	50	0	0	1	0	0	1	0	0	6	0	0	1		0	3			sound/skilleffect/dao/dao1.wav					
101077	鬼•一骑当先	攻击长方形范围内敌人，造成105%攻击伤害	12	Ani_Lightning		3	1	2	0	0	2600	400	50	0	0	1	0	0	1	0	0	6	0	0	1.05		0	3			sound/skilleffect/dao/dao1.wav					
102077	圣•一骑当先	攻击长方形范围内敌人，造成110%攻击伤害	12	Ani_Lightning		3	1	2	0	0	2600	400	50	0	0	1	0	0	1	0	0	6	0	0	1.1		0	3			sound/skilleffect/dao/dao1.wav					
103077	皇•一骑当先	攻击长方形范围内敌人，造成115%攻击伤害	12	Ani_Lightning		3	1	2	0	0	2600	400	50	0	0	1	0	0	1	0	0	6	0	0	1.15		0	3			sound/skilleffect/dao/dao1.wav					
100078	无双龙胆	对自己周围小范围敌人造成100%基础伤害并降低敌人10%法术强度，持续2秒	12	Ani_daoguang		1	1	2	170	0	0	0	0	0	0	1	0	0	1	0	0	6			1		6	1			sound/skilleffect/zhenyi/zengyi.wav					
101078	鬼•无双龙胆	对自己周围小范围敌人造成105%基础伤害并降低敌人10%法术强度，持续2秒	12	Ani_daoguang		1	1	2	170	0	0	0	0	0	0	1	0	0	1	0	0	6			1.05		8	1			sound/skilleffect/zhenyi/zengyi.wav					
102078	圣•无双龙胆	对自己周围小范围敌人造成110%基础伤害并降低敌人10%法术强度，持续2秒	12	Ani_daoguang		1	1	2	170	0	0	0	0	0	0	1	0	0	1	0	0	6			1.1		10	1			sound/skilleffect/zhenyi/zengyi.wav					
103078	皇•无双龙胆	对自己周围小范围敌人造成115%基础伤害并降低敌人10%法术强度，持续2秒	12	Ani_daoguang		1	1	2	170	0	0	0	0	0	0	1	0	0	1	0	0	6			1.15		12	1			sound/skilleffect/zhenyi/zengyi.wav					
110078	无双龙胆	对自己周围小范围敌人造成100%基础伤害并降低敌人10%法术强度，持续2秒	12			1	1	2	170	0	0	0	0	0	0	1	0	0	1	120	120	2	4		-0.1			0	1	9	sound/skilleffect/dao/dao1.wav					
111078	鬼•无双龙胆	对自己周围小范围敌人造成105%基础伤害并降低敌人10%法术强度，持续2秒	12			1	1	2	170	0	0	0	0	0	0	1	0	0	1	120	120	2	4		-0.1			0	1	9	sound/skilleffect/dao/dao1.wav					
112078	圣•无双龙胆	对自己周围小范围敌人造成110%基础伤害并降低敌人10%法术强度，持续2秒	12			1	1	2	170	0	0	0	0	0	0	1	0	0	1	120	120	2	4		-0.1			0	1	9	sound/skilleffect/dao/dao1.wav					
113078	皇•无双龙胆	对自己周围小范围敌人造成115%基础伤害并降低敌人10%法术强度，持续2秒	12			1	1	2	170	0	0	0	0	0	0	1	0	0	1	120	120	2	4		-0.1			0	1	9	sound/skilleffect/dao/dao1.wav					
300079	奇门遁甲	敌方全军的攻击和法术减55%，持续时间与智力有关	12	bagua_plist		4	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	2	1	0	-0.55	0	7	0	3	2,9	sound/skilleffect/jianyi/jianyi.wav					
301079	鬼•奇门遁甲	敌方全军的攻击和法术减60%，持续时间与智力有关	12	bagua_plist		4	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	2	1	0	-0.6	0	9	0	3	2,9	sound/skilleffect/jianyi/jianyi.wav					
302079	圣•奇门遁甲	敌方全军的攻击和法术减65%，持续时间与智力有关	12	bagua_plist		4	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	2	1	0	-0.65	0	11	0	3	2,9	sound/skilleffect/jianyi/jianyi.wav					
303079	皇•奇门遁甲	敌方全军的攻击和法术减70%，持续时间与智力有关	12	bagua_plist		4	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	2	1	0	-0.7	0	13	0	3	2,9	sound/skilleffect/jianyi/jianyi.wav					
310079	奇门遁甲	敌方全军的攻击和法术减55%，持续时间与智力有关	12			4	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	2	4	0	-0.55	0	7	0	3	2,9	sound/skilleffect/jianyi/jianyi.wav					
311079	鬼•奇门遁甲	敌方全军的攻击和法术减60%，持续时间与智力有关	12			4	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	2	4	0	-0.6	0	9	0	3	2,9	sound/skilleffect/jianyi/jianyi.wav					
312079	圣•奇门遁甲	敌方全军的攻击和法术减65%，持续时间与智力有关	12			4	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	2	4	0	-0.65	0	11	0	3	2,9	sound/skilleffect/jianyi/jianyi.wav					
313079	皇•奇门遁甲	敌方全军的攻击和法术减70%，持续时间与智力有关	12			4	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	2	4	0	-0.7	0	13	0	3	2,9	sound/skilleffect/jianyi/jianyi.wav					
300080	狐舞魅惑	对自己周围内的敌人发动3次落雷，每次落雷造成30%法术伤害	12	Ani_dian		1	1	2	300	0	0	0	0	0	0	1	0	0	1	60	180	6	0	0	0.35	0	7	2			sound/skilleffect/lei/lei1.wav					
301080	鬼•狐舞魅惑	对自己周围内的敌人发动3次落雷，每次落雷造成35%法术伤害	12	Ani_dian		1	1	2	300	0	0	0	0	0	0	1	0	0	1	60	180	6	0	0	0.4	0	9	2			sound/skilleffect/lei/lei1.wav					
302080	圣•狐舞魅惑	对自己周围内的敌人发动3次落雷，每次落雷造成40%法术伤害	12	Ani_dian		1	1	2	300	0	0	0	0	0	0	1	0	0	1	60	180	6	0	0	0.45	0	11	2			sound/skilleffect/lei/lei1.wav					
303080	皇•狐舞魅惑	对自己周围内的敌人发动3次落雷，每次落雷造成45%法术伤害	12	Ani_dian		1	1	2	300	0	0	0	0	0	0	1	0	0	1	60	180	6	0	0	0.5	0	13	2			sound/skilleffect/lei/lei1.wav					
200081	麒麟吐珠	对敌方全体造成80%基础伤害	12	Ani_daoguang		4	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	6	0	0	0.8	0	0	1			sound/skilleffect/dao/dao1.wav					
201081	鬼•麒麟吐珠	对敌方全体造成85%基础伤害	12	Ani_daoguang		4	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	6	0	0	0.85	0	0	1			sound/skilleffect/dao/dao1.wav					
202081	圣•麒麟吐珠	对敌方全体造成90%基础伤害	12	Ani_daoguang		4	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	6	0	0	0.9	0	0	1			sound/skilleffect/dao/dao1.wav					
203081	皇•麒麟吐珠	对敌方全体造成95%基础伤害	12	Ani_daoguang		4	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	6	0	0	0.95	0	0	1			sound/skilleffect/dao/dao1.wav					
200082	奇门遁甲	敌方全军的攻击和法术减30%，持续时间与智力有关	12	bagua_plist		4	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	2	1	0	-0.3	0	7	0	3	2,9	sound/skilleffect/jianyi/jianyi.wav					
201082	鬼•奇门遁甲	敌方全军的攻击和法术减35%，持续时间与智力有关	12	bagua_plist		4	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	2	1	0	-0.35	0	9	0	3	2,9	sound/skilleffect/jianyi/jianyi.wav					
202082	圣•奇门遁甲	敌方全军的攻击和法术减40%，持续时间与智力有关	12	bagua_plist		4	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	2	1	0	-0.4	0	11	0	3	2,9	sound/skilleffect/jianyi/jianyi.wav					
203082	皇•奇门遁甲	敌方全军的攻击和法术减45%，持续时间与智力有关	12	bagua_plist		4	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	2	1	0	-0.45	0	13	0	3	2,9	sound/skilleffect/jianyi/jianyi.wav					
210082	奇门遁甲	敌方全军的攻击和法术减30%，持续时间与智力有关	12			4	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	2	4	0	-0.3	0	7	0	3	2,9	sound/skilleffect/jianyi/jianyi.wav					
211082	鬼•奇门遁甲	敌方全军的攻击和法术减35%，持续时间与智力有关	12			4	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	2	4	0	-0.35	0	9	0	3	2,9	sound/skilleffect/jianyi/jianyi.wav					
212082	圣•奇门遁甲	敌方全军的攻击和法术减40%，持续时间与智力有关	12			4	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	2	4	0	-0.4	0	11	0	3	2,9	sound/skilleffect/jianyi/jianyi.wav					
213082	皇•奇门遁甲	敌方全军的攻击和法术减45%，持续时间与智力有关	12			4	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	2	4	0	-0.45	0	13	0	3	2,9	sound/skilleffect/jianyi/jianyi.wav					
200083	地狱火	对敌方全体造成90%法术伤害	12	huolong_plist		4	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	6	0	0	0.9	0	0	2			sound/skilleffect/huo/huo1.wav					
201083	鬼•地狱火	对敌方全体造成95%法术伤害	12	huolong_plist		4	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	6	0	0	0.95	0	0	2			sound/skilleffect/huo/huo1.wav					
202083	圣•地狱火	对敌方全体造成100%法术伤害	12	huolong_plist		4	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	6	0	0	1	0	0	2			sound/skilleffect/huo/huo1.wav					
203083	皇•地狱火	对敌方全体造成105%法术伤害	12	huolong_plist		4	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	6	0	0	1.05	0	0	2			sound/skilleffect/huo/huo1.wav					
100084	致命一箭	攻击血量最低的敌将，造成自己当前血量30%伤害	12	Ani_phoenix		23	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	6	2	0	0.3		0	7			sound/skilleffect/dao/dao1.wav					
101084	鬼•致命一箭	攻击血量最低的敌将，造成自己当前血量35%伤害	12	Ani_phoenix		23	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	6	2	0	0.35		0	7			sound/skilleffect/dao/dao1.wav					
102084	圣•致命一箭	攻击血量最低的敌将，造成自己当前血量40%伤害	12	Ani_phoenix		23	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	6	2	0	0.4		0	7			sound/skilleffect/dao/dao1.wav					
103084	皇•致命一箭	攻击血量最低的敌将，造成自己当前血量45%伤害	12	Ani_phoenix		23	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	6	2	0	0.45		0	7			sound/skilleffect/dao/dao1.wav					
100085	魔王炼狱	增加群雄武将50%攻击和法术，并减少20%所受伤害持续8秒	12	huangguang_plist		39	2	1	0	0	0	0	0	0	0	1	0	0	1	480	480	2	1	0	0.5		6	0	1	1,11,8	sound/skilleffect/zhenyi/zengyi.wav					
101085	鬼•魔王炼狱	增加群雄武将55%攻击和法术，并减少20%所受伤害持续8秒	12	huangguang_plist		39	2	1	0	0	0	0	0	0	0	1	0	0	1	480	480	2	1	0	0.55		8	0	1	1,11,8	sound/skilleffect/zhenyi/zengyi.wav					
102085	圣•魔王炼狱	增加群雄武将60%攻击和法术，并减少20%所受伤害持续8秒	12	huangguang_plist		39	2	1	0	0	0	0	0	0	0	1	0	0	1	480	480	2	1	0	0.6		10	0	1	1,11,8	sound/skilleffect/zhenyi/zengyi.wav					
103085	皇•魔王炼狱	增加群雄武将65%攻击和法术，并减少30%所受伤害持续8秒	12	huangguang_plist		39	2	1	0	0	0	0	0	0	0	1	0	0	1	480	480	2	1	0	0.65		12	0	1	1,11,8	sound/skilleffect/zhenyi/zengyi.wav					
